Source,Type,Target,Weight
l-ange,Undirected,la-pucelle,1
la-pucelle,Undirected,le-garde,2
la-pucelle,Undirected,le-comte,3
la-pucelle,Undirected,le-duc,3
la-pucelle,Undirected,canchon,3
la-pucelle,Undirected,despinet,2
la-pucelle,Undirected,mide,3
le-garde,Undirected,le-comte,3
le-garde,Undirected,le-duc,1
le-comte,Undirected,le-duc,10
le-comte,Undirected,despinet,5
le-comte,Undirected,aronte,1
le-comte,Undirected,le-baron,5
le-comte,Undirected,canchon,4
le-comte,Undirected,mide,2
le-comte,Undirected,la-comtesse,6
le-comte,Undirected,un-soldat,2
le-comte,Undirected,dalinde,4
le-duc,Undirected,despinet,7
le-duc,Undirected,canchon,6
le-duc,Undirected,mide,4
le-duc,Undirected,le-baron,4
le-duc,Undirected,la-comtesse,5
le-duc,Undirected,un-soldat,2
le-duc,Undirected,dalinde,3
despinet,Undirected,canchon,5
despinet,Undirected,mide,4
despinet,Undirected,le-baron,3
despinet,Undirected,un-soldat,1
despinet,Undirected,la-comtesse,2
despinet,Undirected,dalinde,1
la-comtesse,Undirected,dalinde,5
la-comtesse,Undirected,canchon,2
la-comtesse,Undirected,mide,1
la-comtesse,Undirected,le-baron,3
la-comtesse,Undirected,un-soldat,1
dalinde,Undirected,canchon,1
dalinde,Undirected,un-soldat,1
canchon,Undirected,mide,6
canchon,Undirected,le-baron,3
canchon,Undirected,un-soldat,1
mide,Undirected,le-baron,3
mide,Undirected,un-soldat,1
le-baron,Undirected,un-soldat,1
